0.044362100000000515,4.163336342344337e-17,-0.06009688606121606
0.8187853705629364,-0.04659653713807768,-0.07094380308895232
1.5930719863766614,-0.10161971631223232,-0.07487788798996542
2.3679041296658636,-0.15974618389344877,-0.07191454604430421
3.143963982655233,-0.21565258625271197,-0.0620857394964594
3.9219337275694572,-0.2640155697610069,-0.04544389927998813
4.702495546633224,-0.2995117807893181,-0.022075117773583067
5.486331622071226,-0.31681786570863113,0.007879316251903678
6.274124136108149,-0.3106104708899304,0.044194893004961676
7.066555270968681,-0.275566242704201,0.1037803525171677
7.857589718393609,-0.1931764068546245,0.26255090014840177
8.613251406149544,0.009911316526934166,0.5428996281366715
9.290320224310312,0.41843975100867725,0.8909014716556275
9.788899775585277,1.0351215909587368,1.3303818790081587
9.969845292291513,1.7732047126183856,1.633118312905273
9.920371554182267,2.566017524080831,1.6594473602516675
9.84965257341079,3.3616497980946614,1.5688241227239437
9.851184043775037,4.138176122730955,1.523129347366764
9.88785890288785,4.906990898240166,1.5348530823385254
9.915699963179936,5.681241254197955,1.6022804766492051
9.890730037082003,6.474074320179978,1.7309945221080265
9.760412425612136,7.280580903399512,2.0636582916014206
9.40207021742816,7.947797880713534,2.615966310658611
8.740021143080305,8.331823990854852,2.9100916375795487
7.9316633271939585,8.522375936875578,3.019342444390801
7.1240030673294585,8.621607407710583,3.095779523387536
6.333024929757816,8.657869965468766,-3.129001743887381
5.554387085865155,8.648065688585994,-3.0910685434175216
4.783747707037608,8.60909665549814,-3.0748952994384635
4.016764964661308,8.557864944641075,-3.0809737012381473
3.2490970301223903,8.511272634450673,-3.1074710353514297
2.476685088421875,8.484906455678217,-3.134776126421882
1.69864403806857,8.479602835576168,3.13222675092712
0.9160824215411042,8.48693244582349,3.1271015692154034
0.13013966839207652,8.498322405849004,3.1316862834932104
-0.6580846858388254,8.506131103461382,3.1381104773884547
-1.4477551595609977,8.508880886306097,-3.13997039922195
-2.23814356295319,8.507598674141597,-3.1361775041164806
-3.028522015834827,8.503318614842746,-3.1336857295238847
-3.8181626380253353,8.497074856284407,-3.1324917398308845
-4.60633754934415,8.489901546341432,-3.132599408202707
-5.392318869610684,8.48283283288869,-3.1340199811530045
-6.17537871864437,8.476902863801037,-3.136772282605131
-6.954789216264645,8.473145786953339,-3.140882959355169
-7.72982248229092,8.472595750220453,3.1367985400639964
-8.499750636542633,8.476286901477241,3.1298584141638703
-9.263845798839203,8.485253388598565,3.1214301375899662
-10.021380216651515,8.500529258492344,3.1180605596677236
-10.777717256526895,8.518330738785357,-3.140113488237503
-11.560599895987533,8.517172725065606,-3.0841454968723405
-12.39784808484577,8.469022217110926,-2.9032439688358056
-13.180680238945834,8.278819679183373,-2.346288756415498
-13.662427049984563,7.7874329510734555,-1.759490050019034
-13.81030903863962,7.013042169626152,-1.5555544127388112
-13.797028627156063,6.1418009986253255,-1.5326610414257364
-13.765652283629084,5.319435791622174,-1.5420653058905511
-13.743449726642988,4.546875445415273,-1.5600054772294254
-13.735358960548146,3.7971242782666295,-1.5853310262121136
-13.74631798969494,3.0431866084382317,-1.6152784224245544
-13.781264818433748,2.25806675419209,-1.6340273216463788
-13.834009348360006,1.4250224910225473,-1.4771162699674933
-13.7615119772781,0.6534050144157428,-0.9237757257140417
-13.35668199069729,0.11757099618147748,-0.3858527207844538
-12.64441311494899,-0.17176338290322637,-0.1295735507203483
-11.766059200817418,-0.2862160634170319,-0.013027870569859767
-10.863717224048978,-0.2979723230196483,0.040055769543139746
-10.0349323832237,-0.2647569422325678,0.07391749775189252
-9.264523614282902,-0.20770631157428862,0.08765185210680124
-8.51975227095417,-0.1422580283051332,0.07768060631332807
-7.768095564477245,-0.0837511500086684,0.056124712256258646
-6.9930610473182435,-0.04020682984599955,0.041588698001910396
-6.204956799595182,-0.00741169040533037,0.03416502336131165
-5.415749996408388,0.019562074310921076,0.028024077391584853
-4.629407569603444,0.04160436593471884,0.02024327264669819
-3.8456700884388457,0.05747194496745262,0.010787901471235397
-3.0642398681368435,0.06590226423011791,-0.0003457538335283495
-2.2848192239196914,0.06563277654371,-0.013155633766562024
-1.507110471009665,0.05540093472922423,-0.02763291542423795
-0.7308159246290167,0.03394419160765594,-0.04376094242465942
0.04436209999999896,9.71445146547012e-17,-0.06009688606121606
